1GMH-E-F	Positive	0.364371	0.635629
1DOW-B-A	Positive	0.122698	0.877302
1XMO-V-M	Positive	0.354881	0.645119
1QKA-B-A	Positive	0.123486	0.876514
1UF2-K-A	Positive	0.125443	0.874557
1FZG-M-B	Positive	0.205951	0.794049
1P13-D-A	Positive	0.071856	0.928144
1YDT-I-E	Positive	0.0273174	0.972683
1T7D-C-A	Positive	0.0546638	0.945336
1D4P-A-B	Negative	0.588236	0.411764
1D4P-H-B	Positive	0.222016	0.777984
1YPH-B-D	Positive	0.398003	0.601997
1U92-C-A	Positive	0.0311732	0.968827
1JAN-I-A	Positive	0.149268	0.850732
1GTJ-3-1	Positive	0.0277907	0.972209
1QJ7-A-B	Positive	0.499051	0.500949
1QJ7-I-B	Positive	0.161233	0.838767
1F4V-D-A	Positive	0.121513	0.878487
1RGJ-B-A	Positive	0.068356	0.931644
1T65-B-A	Positive	0.0759001	0.9241
1HR9-O-B	Positive	0.0687255	0.931275
1G6R-P-A	Positive	0.142953	0.857047
1N6D-G-A	Positive	0.0883448	0.911655
1CQT-I-A	Negative	0.593539	0.406461
1CQT-J-A	Negative	0.617096	0.382904
1EG4-P-A	Positive	0.138644	0.861356
1OYT-L-H	Negative	0.882461	0.117539
1OYT-I-H	Positive	0.235863	0.764137
1AS4-B-A	Positive	0.495869	0.504131
1G1E-A-B	Positive	0.0834227	0.916577
1SGI-A-B	Positive	0.163795	0.836205
1SGI-D-E	Negative	0.863524	0.136476
1I1F-C-A	Positive	0.0906735	0.909327
1K4U-P-S	Positive	0.119622	0.880378
1BMB-I-A	Positive	0.327883	0.672117
1THR-I-H	Positive	0.0886384	0.911362
1MT1-A-B	Negative	0.626645	0.373355
1MT1-C-B	Negative	0.749657	0.250343
1MT1-E-B	Negative	0.717351	0.282649
1MT1-G-B	Negative	0.640454	0.359546
1MT1-I-H	Negative	0.727094	0.272906
1MT1-K-H	Negative	0.673882	0.326118
1U8P-C-A	Positive	0.0329747	0.967025
1Z71-B-A	Positive	0.0730766	0.926923
1TVH-C-A	Positive	0.296194	0.703806
1TVH-F-D	Positive	0.296194	0.703806
1FFK-Y-P	Positive	0.0741116	0.925888
1H9H-I-E	Positive	0.25414	0.74586
1IQ5-B-A	Positive	0.259366	0.740634
1X3Z-I-A	Positive	0.0373935	0.962607
1NRO-L-H	Positive	0.209776	0.790224
1NRO-R-H	Positive	0.323288	0.676712
1B3G-B-A	Positive	0.0110581	0.988942
1OGT-C-A	Positive	0.0332311	0.966769
1J4Q-B-A	Positive	0.0549147	0.945085
1RBC-S-A	Positive	0.275968	0.724032
1HAJ-B-A	Positive	0.112314	0.887686
1H6E-P-A	Positive	0.419496	0.580504
1KUK-B-A	Positive	0.0171986	0.982801
1Z7Z-5-1	Positive	0.460747	0.539253
1Z7Z-4-3	Positive	0.172368	0.827632
1HRI-4-1	Negative	0.65799	0.34201
1TMT-I-H	Positive	0.204688	0.795312
1TMT-J-H	Positive	0.236913	0.763087
1UTI-D-A	Positive	0.257676	0.742324
1YVL-C-A	Positive	0.20216	0.79784
1RH5-C-A	Positive	0.170405	0.829595
1TJK-I-A	Positive	0.0389707	0.961029
1AW8-A-B	Positive	0.234256	0.765744
1ZY1-D-A	Positive	0.0134115	0.986588
1Q4Q-O-A	Negative	0.596099	0.403901
1Q4Q-R-A	Positive	0.427556	0.572444
1YM2-X-A	Positive	0.393513	0.606487
1MFG-B-A	Positive	0.187591	0.812409
1CFA-B-A	Positive	0.133049	0.866951
1BQP-B-A	Positive	0.398705	0.601295
1BQP-D-A	Positive	0.398705	0.601295
1I7U-C-A	Positive	0.251907	0.748093
1FZO-P-A	Negative	0.695401	0.304599
1OEB-D-A	Positive	0.350802	0.649198
1L3E-A-B	Positive	0.312452	0.687548
1PRM-A-C	Negative	0.676422	0.323578
1Z9O-G-A	Positive	0.115188	0.884812
1QUR-I-H	Positive	0.30522	0.69478
1W3C-C-A	Positive	0.204286	0.795714
1KUJ-B-A	Positive	0.0330643	0.966936
1KUJ-D-A	Positive	0.061842	0.938158
1KUJ-F-A	Positive	0.0243325	0.975668
1KUJ-H-C	Positive	0.050252	0.949748
1FC2-C-D	Positive	0.388289	0.611711
1AKJ-C-A	Positive	0.0508019	0.949198
1YTF-C-A	Positive	0.286081	0.713919
1YTF-B-D	Positive	0.0561046	0.943895
1TNO-M-A	Positive	0.41214	0.58786
1ZVZ-B-A	Positive	0.0759935	0.924006
1AR9-0-1	Positive	0.210442	0.789558
1XXV-C-A	Positive	0.045526	0.954474
1XXV-D-A	Positive	0.0188227	0.981177
1BM2-L-A	Positive	0.334194	0.665806
1V54-K-A	Negative	0.826646	0.173354
1V54-L-A	Positive	0.111861	0.888139
1V54-M-A	Negative	0.722331	0.277669
1V54-Y-N	Positive	0.111861	0.888139
1YY6-B-A	Positive	0.344792	0.655208
1D0A-G-A	Positive	0.409983	0.590017
1Z3P-S-E	Positive	0.260951	0.739049
1ZBE-4-1	Positive	0.0813287	0.918671
1IDG-B-A	Positive	0.0278244	0.972176
1TFC-C-A	Positive	0.0750207	0.924979
1TFC-D-B	Positive	0.025657	0.974343
1ID5-L-H	Positive	0.391896	0.608104
1S7U-C-A	Positive	0.104652	0.895348
1OV3-C-A	Negative	0.864613	0.135387
1OW7-D-A	Positive	0.0810944	0.918906
1VWL-M-B	Negative	0.61574	0.38426
1PQ1-B-A	Positive	0.157053	0.842947
1JGN-B-A	Negative	0.648672	0.351328
1GNG-X-A	Positive	0.0400582	0.959942
1KAT-X-V	Positive	0.0453545	0.954646
1T1X-C-A	Positive	0.12974	0.87026
1T37-P-A	Positive	0.15707	0.84293
1OK7-C-B	Positive	0.209517	0.790483
1PTS-P-B	Negative	0.569404	0.430596
1LF8-E-A	Positive	0.147364	0.852636
1IHT-L-H	Positive	0.420029	0.579971
1IHT-I-H	Positive	0.167564	0.832436
1MXE-E-A	Positive	0.216033	0.783967
1I4F-C-A	Positive	0.255295	0.744705
1DD4-C-A	Positive	0.110457	0.889543
1DD4-D-A	Positive	0.138828	0.861172
1EFX-C-A	Positive	0.0330854	0.966915
1B05-B-A	Positive	0.0106646	0.989335
1OO4-B-A	Positive	0.353203	0.646797
1T5W-C-A	Positive	0.15039	0.84961
1GBQ-B-A	Negative	0.696346	0.303654
1VAC-P-A	Positive	0.159289	0.840711
1I8I-C-A	Positive	0.250434	0.749566
1YMM-C-A	Positive	0.0895266	0.910473
1TSU-P-A	Positive	0.0364817	0.963518
1ZTZ-P-A	Positive	0.0116088	0.988391
1M43-C-A	Positive	0.0485247	0.951475
1B0N-B-A	Negative	0.514573	0.485427
1NRP-R-H	Positive	0.259205	0.740795
1DUY-C-A	Positive	0.246208	0.753792
1MVK-E-H	Positive	0.178471	0.821529
1MVK-F-H	Positive	0.135557	0.864443
1MVK-G-H	Positive	0.178471	0.821529
1MVK-I-H	Positive	0.20054	0.79946
1MVK-K-H	Positive	0.135557	0.864443
1MVK-L-H	Positive	0.231108	0.768892
1BDT-D-B	Negative	0.546586	0.453414
1BXX-P-A	Positive	0.157388	0.842612
1BCU-L-H	Negative	0.888076	0.111924
1AOU-P-F	Positive	0.234348	0.765652
1WCY-C-A	Negative	0.553831	0.446169
1KTR-P-L	Positive	0.266216	0.733784
1EEY-C-A	Positive	0.241499	0.758501
1WS5-F-A	Positive	0.0130416	0.986958
1DDH-P-A	Positive	0.491784	0.508216
1S7V-C-A	Positive	0.193932	0.806068
1K2N-P-A	Positive	0.133173	0.866827
1PFG-B-A	Positive	0.0249081	0.975092
1TP3-B-A	Positive	0.0895077	0.910492
1JGE-C-A	Positive	0.023313	0.976687
1IQ1-A-C	Positive	0.429959	0.570041
1IQ1-B-C	Positive	0.186312	0.813688
1IM9-C-A	Positive	0.0477703	0.95223
1Q0W-A-B	Positive	0.146941	0.853059
1JMT-B-A	Positive	0.103301	0.896699
1LOD-B-A	Positive	0.0517434	0.948257
1LOD-D-A	Positive	0.109394	0.890606
1ZT1-P-A	Positive	0.103571	0.896429
1HBT-I-H	Positive	0.292292	0.707708
1OZB-I-A	Positive	0.392331	0.607669
1H8B-B-A	Positive	0.379364	0.620636
1ND2-D-A	Positive	0.471755	0.528245
1A6A-C-A	Positive	0.0546428	0.945357
1XXP-C-A	Positive	0.0726917	0.927308
1BR8-P-I	Positive	0.0119599	0.98804
1TG4-I-A	Positive	0.00692157	0.993078
1GJ7-A-B	Positive	0.42338	0.57662
1QNZ-P-H	Positive	0.385961	0.614039
1GBD-P-A	Positive	0.0621071	0.937893
1GEC-I-E	Positive	0.147526	0.852474
1TN6-C-A	Positive	0.0311106	0.968889
1JK8-C-A	Positive	0.0729997	0.927
1YC5-B-A	Positive	0.120981	0.879019
1J80-A-B	Positive	0.126785	0.873215
1N59-P-A	Positive	0.305219	0.694781
1FV1-C-A	Positive	0.179494	0.820506
1FV1-F-D	Positive	0.373067	0.626933
1QIX-A-B	Positive	0.382608	0.617392
1M1D-B-A	Positive	0.0420375	0.957962
1B7X-C-B	Positive	0.0459963	0.954004
1AYC-P-A	Positive	0.0928608	0.907139
1UEF-C-A	Positive	0.216236	0.783764
1UEF-D-B	Positive	0.335231	0.664769
1PJM-A-B	Negative	0.925597	0.0744034
1ZSG-B-A	Negative	0.54208	0.45792
1RK1-P-A	Positive	0.0771189	0.922881
1HV2-B-A	Positive	0.12107	0.87893
1ORY-B-A	Negative	0.58846	0.41154
1BA8-A-B	Positive	0.34931	0.65069
1BA8-C-B	Positive	0.28808	0.71192
1N0W-B-A	Positive	0.245427	0.754573
1ZV8-H-G	Positive	0.11346	0.88654
1ZV8-I-G	Positive	0.0433962	0.956604
